event_id,title,url,start_dt_iso,start_date,start_time,segment,genre,subgenre,price_min,price_max,currency,venue,city,state,country,lat,lon,source,raw_market,start_ts,price_use
LvZ18QGBq_4p3Z8ZvTv0H,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T23:10:00Z,2025-11-09,18:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 23:10:00+00:00,
LvZ18QGB4AvFkqOZviQHT,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T23:30:00Z,2025-11-09,18:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 23:30:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0W,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T23:40:00Z,2025-11-09,18:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 23:40:00+00:00,
rZ7HnEZ1Afb30N,JIM LEGXACY,https://www.ticketweb.ca/event/jim-legxacy-the-garrison-tickets/14612923,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Music,Hip-Hop/Rap,British Rap,0.0,0.0,CAD,The Garrison,Toronto,ON,CA,43.649130,-79.422350,ticketmaster,,2025-11-10 00:00:00+00:00,0.0
rZ7HnEZ1AKPpGV,TMU Bold vs Brock (Men's Basketball),https://www.ticketweb.ca/event/tmu-bold-vs-brock-mens-mattamy-athletic-centre-tickets/13956334,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Sports,Basketball,,9.0,14.0,CAD,Mattamy Athletic Centre,Toronto,ON,CA,43.662302,-79.379993,ticketmaster,,2025-11-10 00:00:00+00:00,9.0
rZ7HnEZ1AffIZN,Billy Woods,https://www.ticketweb.ca/event/billy-woods-lees-palace-tickets/14528023,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Music,Hip-Hop/Rap,Hip-Hop/Rap,42.38,42.38,CAD,Lee's Palace,Toronto,ON,CA,43.665249,-79.409447,ticketmaster,,2025-11-10 00:00:00+00:00,42.38
168ZkG0J_ZACd6FC,Chris Lanzon - You're Missing The Best Part Tour,https://www.ticketmaster.ca/chris-lanzon-youre-missing-the-best-toronto-ontario-11-09-2025/event/10006324999D267D,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Music,Pop,Pop,,,,The Drake Hotel,Toronto,ON,CA,43.64310780,-79.42464570,ticketmaster,,2025-11-10 00:00:00+00:00,
177ZvxG62rigd5X,HOCKEY HALL OF FAME GAME | Toronto Maple Leafs v Carolina Hurricanes,https://www.ticketmaster.ca/hockey-hall-of-fame-game-toronto-toronto-ontario-11-09-2025/event/100062F7ACD432FE,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Sports,Hockey,NHL,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-10 00:00:00+00:00,
177ZvxG65BHE784,Atsuko Okatsuka: The Big Bowl Tour,https://www.ticketmaster.ca/atsuko-okatsuka-the-big-bowl-tour-toronto-ontario-11-09-2025/event/100062BEBC9C4415,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Arts & Theatre,Comedy,Comedy,,,,Meridian Hall,Toronto,ON,CA,43.64681820,-79.37666570,ticketmaster,,2025-11-10 00:00:00+00:00,
177ZvxG65LBY4ZS,Frost Children,https://www.ticketmaster.ca/frost-children-toronto-ontario-11-09-2025/event/100062B7FAC15033,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Music,Pop,Pop,,,,Longboat Hall,Toronto,ON,CA,43.64335000,-79.42202000,ticketmaster,,2025-11-10 00:00:00+00:00,
177ZvxG6GS2qf9o,Kerala Dust,https://www.ticketmaster.ca/kerala-dust-toronto-ontario-11-09-2025/event/100062CCCF7545D1,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Music,Dance/Electronic,Witchstep,,,,The Mod Club (formerly known as The Axis Club),Toronto,ON,CA,43.65516550,-79.41906360,ticketmaster,,2025-11-10 00:00:00+00:00,
177ZvxG6u6z7MAz,The Band CAMINO: The NeverAlways Tour with special guest almost monday,https://www.ticketmaster.ca/the-band-camino-the-neveralways-tour-toronto-ontario-11-09-2025/event/100062D1F8137178,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Music,Rock,Alternative Rock,,,,History,Toronto,ON,CA,43.66684147,-79.31351149,ticketmaster,,2025-11-10 00:00:00+00:00,
1A8Zk1_Gkd2WVWW,Gifts Of Life: Israeli Play Series - Without An Evil Eye (IN HEBREW),https://www.ticketmaster.ca/gifts-of-life-israeli-play-series-toronto-ontario-11-09-2025/event/10006299CFF74F7D,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Arts & Theatre,Theatre,Drama,,,,Meridian Arts Centre: Greenwin Theatre,Toronto,ON,CA,43.76605800,-79.41449500,ticketmaster,,2025-11-10 00:00:00+00:00,
1A8Zku0GkeDfafg,Leafs Fan Access Plus Ups: Photos on the Bench Post-Game V,https://www.ticketmaster.ca/leafs-fan-access-plus-ups-photos-toronto-ontario-11-09-2025/event/10006364BB509535,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Miscellaneous,Undefined,Undefined,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-10 00:00:00+00:00,
1A8Zku0GkeDftfz,Leafs Fan Access Plus Ups: Penalty Box Experience - Warm-Up V,https://www.ticketmaster.ca/leafs-fan-access-plus-ups-penalty-toronto-ontario-11-09-2025/event/10006364BB529538,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Miscellaneous,Undefined,Undefined,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-10 00:00:00+00:00,
LvZ18QGB4AvFkqOZviQWZ,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-10 00:00:00+00:00,
1kG8vNv_GAusxvO,Ottawa Senators vs. Utah Mammoth,https://www.ticketmaster.ca/ottawa-senators-vs-utah-mammoth-kanata-ontario-11-09-2025/event/310063059DC62060,2025-11-10T00:00:00Z,2025-11-09,19:00:00,Sports,Hockey,NHL,,,,Canadian Tire Centre,Kanata,ON,CA,45.2965202,-75.9271956,ticketmaster,,2025-11-10 00:00:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0X,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-10T00:10:00Z,2025-11-09,19:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-10 00:10:00+00:00,
1A8ZkuaGkeHCCs0,Sina Bathaie,https://www.ticketmaster.ca/sina-bathaie-toronto-ontario-11-09-2025/event/10006349BC38EC64,2025-11-10T00:30:00Z,2025-11-09,19:30:00,Music,Dance/Electronic,Witchstep,,,,The Opera House,Toronto,ON,CA,43.65900020,-79.34877430,ticketmaster,,2025-11-10 00:30:00+00:00,
LvZ18QGB4AvFkqOZviQWv,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-10T00:30:00Z,2025-11-09,19:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-10 00:30:00+00:00,
17G8vxG6unLSxER,Mrs. Doubtfire,https://www.ticketmaster.ca/mrs-doubtfire-ottawa-ontario-11-09-2025/event/310062DA9FCE29EF,2025-11-10T00:30:00Z,2025-11-09,19:30:00,Arts & Theatre,Theatre,Musical,,,,National Arts Centre / Centre national des Arts,Ottawa,ON,CA,45.42323700,-75.69222800,ticketmaster,,2025-11-10 00:30:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0T,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-10T00:40:00Z,2025-11-09,19:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-10 00:40:00+00:00,
rZ7HnEZ1Afp4-K,Sultaan Rap God tour,https://www.ticketweb.ca/event/sultaan-rap-god-tour-the-phoenix-concert-theatre-tickets/14595853,2025-11-10T01:00:00Z,2025-11-09,20:00:00,Music,Hip-Hop/Rap,Hip-Hop/Rap,44.64,116.24,CAD,The Phoenix Concert Theatre,Toronto,ON,CA,43.664730,-79.374200,ticketmaster,,2025-11-10 01:00:00+00:00,44.64
LvZ18QGB4AvFkqOZviQWe,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-10T01:00:00Z,2025-11-09,20:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-10 01:00:00+00:00,
1kG8vNG_GA5RUKi,GUY2BEZBAR EN CONCERT À MONTREAL,https://www.ticketmaster.ca/guy2bezbar-en-concert-a-montreal-montreal-quebec-11-09-2025/event/310063319BBF64EC,2025-11-10T01:00:00Z,2025-11-09,20:00:00,Music,Hip-Hop/Rap,French Rap,,,,L'Olympia,Montreal,QC,CA,45.51701000,-73.55687400,ticketmaster,,2025-11-10 01:00:00+00:00,
LvZ18QGBq_4p3Z8ZvTvPZ,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-10T01:10:00Z,2025-11-09,20:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-10 01:10:00+00:00,
1778vxG61U7-vMj,Wyatt Flores,https://www.ticketmaster.ca/wyatt-flores-vancouver-british-columbia-11-09-2025/event/110062AD84841DDC,2025-11-10T03:00:00Z,2025-11-09,19:00:00,Music,Country,Country,,,,Commodore Ballroom,Vancouver,BC,CA,49.28064620,-123.12086520,ticketmaster,,2025-11-10 03:00:00+00:00,
1778vxG6CR9T0Ss,Vancouver Canucks vs. Colorado Avalanche,https://www.ticketmaster.ca/vancouver-canucks-vs-colorado-avalanche-vancouver-british-columbia-11-09-2025/event/110062EBD7FE4CF1,2025-11-10T03:00:00Z,2025-11-09,19:00:00,Sports,Hockey,NHL,,,,Rogers Arena,Vancouver,BC,CA,49.27766120,-123.10810740,ticketmaster,,2025-11-10 03:00:00+00:00,
rZ7HnEZ1Aff3od,Arash Sobhani Live in Vancouver,https://www.ticketweb.ca/event/arash-sobhani-live-in-vancouver-the-pearl-tickets/14512443,2025-11-10T03:30:00Z,2025-11-09,19:30:00,Music,Jazz,World Jazz,65.15,65.15,CAD,The Pearl,Vancouver,BC,CA,49.280658,-123.121407,ticketmaster,,2025-11-10 03:30:00+00:00,65.15
1A8Zku9GkdvwuD4,Premium Guided Tours of Scotiabank Arena,https://www.ticketmaster.ca/premium-guided-tours-of-scotiabank-arena-toronto-ontario-11-09-2025/event/10006357C1C8DED5,2025-11-10T04:59:00Z,2025-11-09,23:59:00,Miscellaneous,Undefined,Undefined,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-10 04:59:00+00:00,
1A8ZkukGkdtzC62,Leafs VIP Guided Tour of Scotiabank Arena,https://www.ticketmaster.ca/leafs-vip-guided-tour-of-scotiabank-toronto-ontario-11-09-2025/event/10006346E9E0E1CF,2025-11-10T04:59:00Z,2025-11-09,23:59:00,Miscellaneous,Undefined,Undefined,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-10 04:59:00+00:00,
1AvZZbsGksTkYzs,Guided Tours of Scotiabank Arena,https://www.ticketmaster.ca/guided-tours-of-scotiabank-arena-toronto-ontario-11-09-2025/event/1000631C7F1B0E31,2025-11-10T04:59:00Z,2025-11-09,23:59:00,Miscellaneous,Undefined,Undefined,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-10 04:59:00+00:00,
16d7ZbS39G7zPwb,Visites Guidées Centre Bell - Bell Centre,https://www.ticketmaster.ca/visites-guidees-centre-bell-bell-centre-montreal-quebec-11-09-2025/event/3100633497E25C98,2025-11-10T04:59:00Z,2025-11-09,23:59:00,Miscellaneous,Undefined,Undefined,,,,Centre Bell,Montreal,QC,CA,45.49612900,-73.57047200,ticketmaster,,2025-11-10 04:59:00+00:00,
rZ7HnEZ1Af_OAN,In-D-Dance presents Prom Night,https://www.ticketweb.ca/event/in-d-dance-presents-prom-fortune-sound-club-tickets/14660163,2025-11-10T05:00:00Z,2025-11-09,21:00:00,Miscellaneous,,,0.0,15.91,CAD,Fortune Sound Club,Vancouver,BC,CA,49.280528,-123.100751,ticketmaster,,2025-11-10 05:00:00+00:00,0.0
rZ7HnEZ1Af_ZPN,Future Nostalgia,https://www.ticketweb.ca/event/future-nostalgia-good-co-granville-tickets/14640963,2025-11-10T06:00:00Z,2025-11-09,22:00:00,Music,Pop,Pop,0.0,13.85,CAD,Good Co. Granville ,Vancouver,BC,CA,49.279781,-123.122588,ticketmaster,,2025-11-10 06:00:00+00:00,0.0
1Ae0ZbwGklGl8PP,Casa Loma General Admission,https://www.ticketweb.ca/event/casa-loma-general-admission-casa-loma-tickets/14551103?REFERRAL_ID=tmfeed,2025-11-10T14:30:00Z,2025-11-10,09:30:00,Miscellaneous,Undefined,Undefined,,,,Casa Loma,Toronto,ON,CA,43.67813770,-79.40961500,ticketmaster,,2025-11-10 14:30:00+00:00,
1AvZZbYGkRcw0I6,ARTMS <Grand Club Icarus> in Toronto,https://www.ticketmaster.ca/artms-grand-club-icarus-in-toronto-toronto-ontario-11-10-2025/event/1000630BEDCA4A07,2025-11-10T23:00:00Z,2025-11-10,18:00:00,Music,Pop,K-Pop,,,,The Danforth Music Hall,Toronto,ON,CA,43.67644920,-79.35710140,ticketmaster,,2025-11-10 23:00:00+00:00,
rZ7HnEZ1AffbaN,Robert Plant's Saving Grace ft. Suzi Dian,https://www.ticketweb.ca/event/robert-plants-saving-grace-ft-massey-hall-tickets/14518263,2025-11-10T23:30:00Z,2025-11-10,18:30:00,Music,Rock,Pop,1.0,1.0,CAD,Massey Hall,Toronto,ON,CA,43.653809,-79.378548,ticketmaster,,2025-11-10 23:30:00+00:00,1.0
rZ7HnEZ1AffEfS,Jens Lekman,https://www.ticketweb.ca/event/jens-lekman-the-great-hall-tickets/14527533,2025-11-11T00:00:00Z,2025-11-10,19:00:00,Music,Alternative,Alternative Rock,48.3,48.3,CAD,The Great Hall,Toronto,ON,CA,43.643360,-79.422060,ticketmaster,,2025-11-11 00:00:00+00:00,48.3
177ZvxG6G8MMUxZ,The Gabzy Experience: After Summer Tour,https://www.ticketmaster.ca/the-gabzy-experience-after-summer-tour-toronto-ontario-11-10-2025/event/100062C437DF6880,2025-11-11T00:00:00Z,2025-11-10,19:00:00,Music,World,World,,,,The Mod Club (formerly known as The Axis Club),Toronto,ON,CA,43.65516550,-79.41906360,ticketmaster,,2025-11-11 00:00:00+00:00,
1A8ZkabGkdoGwaR,SABRINA CARPENTER: SHORT N' SWEET TOUR,https://www.ticketmaster.ca/sabrina-carpenter-short-n-sweet-tour-toronto-ontario-11-10-2025/event/10006258D133226F,2025-11-11T00:00:00Z,2025-11-10,19:00:00,Music,Pop,Pop,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-11 00:00:00+00:00,
rZ7HnEZ1AfCpoN,Autoheart: The Heartlands Tour w/ Shayfer James,https://www.ticketweb.ca/event/autoheart-the-heartlands-tour-w-dickens-pub-tickets/14396463,2025-11-11T02:00:00Z,2025-11-10,19:00:00,Music,Alternative,Alternative,37.75,37.75,CAD,Dickens Pub,Calgary,AB,CA,51.04548611,-114.08399,ticketmaster,,2025-11-11 02:00:00+00:00,37.75
16v7ZbsC6G7wx2o,J.I.D - God Does Like Paradise Tour,https://ticketleader.ca/events/detail/jid25,2025-11-11T03:00:00Z,2025-11-10,19:00:00,Music,Hip-Hop/Rap,French Rap,,,,PNE Forum,Vancouver,BC,CA,49.28822700,-123.04407480,ticketmaster,,2025-11-11 03:00:00+00:00,
1778vxG6G1t_S34,Adam Melchor,https://www.ticketmaster.ca/adam-melchor-vancouver-british-columbia-11-10-2025/event/110062C2A9673495,2025-11-11T03:00:00Z,2025-11-10,19:00:00,Music,Folk,Indie Folk,,,,Hollywood Theatre,Vancouver,BC,CA,49.26444400,-123.17456100,ticketmaster,,2025-11-11 03:00:00+00:00,
16d7ZbS39G7yAwh,Visites Guidées Centre Bell - Bell Centre,https://www.ticketmaster.ca/visites-guidees-centre-bell-bell-centre-montreal-quebec-11-10-2025/event/3100633497E45C9B,2025-11-11T04:59:00Z,2025-11-10,23:59:00,Miscellaneous,Undefined,Undefined,,,,Centre Bell,Montreal,QC,CA,45.49612900,-73.57047200,ticketmaster,,2025-11-11 04:59:00+00:00,
1AtZkuNGkdDjv_c,We Are Robots & Friends (Free RSVP),https://www.ticketweb.ca/event/we-are-robots-friends-commonwealth-bar-stage-tickets/14663233?REFERRAL_ID=tmfeed,2025-11-11T05:00:00Z,2025-11-10,22:00:00,Music,Dance/Electronic,Witchstep,,,,Commonwealth Bar,Calgary,AB,CA,51.04357100,-114.07829800,ticketmaster,,2025-11-11 05:00:00+00:00,
rZ7HnEZ1AfbFpd,Manila Nights - Swagapino Night,https://www.ticketweb.ca/event/manila-nights-swagapino-fortune-sound-club-tickets/14608583,2025-11-11T06:00:00Z,2025-11-10,22:00:00,Miscellaneous,,,15.0,15.0,CAD,Fortune Sound Club,Vancouver,BC,CA,49.280528,-123.100751,ticketmaster,,2025-11-11 06:00:00+00:00,15.0
rZ7HnEZ1AffSaN,REAL LOVE: A R&B LOVE STORY,https://www.ticketweb.ca/event/real-love-a-rb-love-celebrities-nightclub-tickets/14533263,2025-11-11T06:00:00Z,2025-11-10,22:00:00,Music,Hip-Hop/Rap,Hip-Hop/Rap,35.36,35.36,CAD,Celebrities Nightclub,Vancouver,BC,CA,49.279417,-123.129937,ticketmaster,,2025-11-11 06:00:00+00:00,35.36
1Ae0ZbgGkW7kvpc,Midnight Mondays Long Weekend,https://www.ticketweb.ca/event/midnight-mondays-long-weekend-fortune-sound-club-tickets/14661273?REFERRAL_ID=tmfeed,2025-11-11T06:00:00Z,2025-11-10,22:00:00,Music,R&B,R&B,,,,Fortune Sound Club,Vancouver,BC,CA,49.28051970,-123.10073820,ticketmaster,,2025-11-11 06:00:00+00:00,
Z7r9jZ1A7qsvp,Midnight Mondays,https://www.ticketmaster.com/event/Z7r9jZ1A7qsvp,2025-11-11T06:00:00Z,2025-11-10,22:00:00,Undefined,,,,,,Fortune Sound Club,Vancouver,BC,CA,0,0,ticketmaster,,2025-11-11 06:00:00+00:00,
1Ae0ZbwGklGiZM-,Casa Loma General Admission,https://www.ticketweb.ca/event/casa-loma-general-admission-casa-loma-tickets/14551283?REFERRAL_ID=tmfeed,2025-11-11T14:30:00Z,2025-11-11,09:30:00,Miscellaneous,Undefined,Undefined,,,,Casa Loma,Toronto,ON,CA,43.67813770,-79.40961500,ticketmaster,,2025-11-11 14:30:00+00:00,
LvZ18Q82j9RD73OZvOUdO,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-11T22:30:00Z,2025-11-11,17:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-11 22:30:00+00:00,
177ZvxG6CLAm0DV,Death To All: Symbolic Healing Tour,https://www.ticketmaster.ca/death-to-all-symbolic-healing-tour-toronto-ontario-11-11-2025/event/100062E7C5BA4EF4,2025-11-11T23:00:00Z,2025-11-11,18:00:00,Music,Metal,Nu-Metal,,,,The Danforth Music Hall,Toronto,ON,CA,43.67644920,-79.35710140,ticketmaster,,2025-11-11 23:00:00+00:00,
LvZ18Q8CtEtcAa8ZvoP9F,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-11T23:10:00Z,2025-11-11,18:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-11 23:10:00+00:00,
LvZ18Q82j9RD73OZvOUd-,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-11T23:30:00Z,2025-11-11,18:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-11 23:30:00+00:00,
rZ7HnEZ1Affb0S,Movie Night: Materialists,https://www.ticketweb.ca/event/movie-night-materialists-algonquin-commons-theatre-tickets/14518933,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Undefined,,,0.0,0.0,CAD,Algonquin Commons Theatre,Ottawa,ON,CA,45.350340,-75.754730,ticketmaster,,2025-11-12 00:00:00+00:00,0.0
rZ7HnEZ1Af4_0S,Wax - Presented By F7 Live,https://www.ticketweb.ca/event/wax-presented-by-ausgang-plaza-tickets/14559933,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Hip-Hop/Rap,Urban,42.07,42.07,CAD,Ausgang Plaza,Montréal,QC,CA,45.536301,-73.603851,ticketmaster,,2025-11-12 00:00:00+00:00,42.07
rZ7HnEZ1AK-_r7,"Boys Night Out, Spitalfield, rosecoloredworld",https://www.ticketweb.ca/event/boys-night-out-spitalfield-rosecoloredworld-overflow-brewing-co-tickets/13859784,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Alternative,Alternative Rock,45.02,45.02,CAD,Overflow Brewing Co.,Ottawa,ON,CA,45.375920,-75.670060,ticketmaster,,2025-11-12 00:00:00+00:00,45.02
177ZvxG65RAg3DV,Mon Rovîa,https://www.ticketmaster.ca/mon-rovia-toronto-ontario-11-11-2025/event/100062BBC5D52EF4,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Rock,Pop,,,,The Opera House,Toronto,ON,CA,43.65900020,-79.34877430,ticketmaster,,2025-11-12 00:00:00+00:00,
177ZvxG6G8Mzpxe,The Gabzy Experience: After Summer Tour,https://www.ticketmaster.ca/the-gabzy-experience-after-summer-tour-toronto-ontario-11-11-2025/event/100062C437E16882,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Dance/Electronic,Witchstep,,,,The Mod Club (formerly known as The Axis Club),Toronto,ON,CA,43.65516550,-79.41906360,ticketmaster,,2025-11-12 00:00:00+00:00,
177ZvxG6GUNSwkE,Pinkshift - The Earthkeeper Tour,https://www.ticketmaster.ca/pinkshift-the-earthkeeper-tour-toronto-ontario-11-11-2025/event/100062CDA3CF21A7,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Rock,Punk,,,,Hard Luck Bar,Toronto,ON,CA,43.65211100,-79.40753700,ticketmaster,,2025-11-12 00:00:00+00:00,
1A8Zk1aGkdeKSdP,The Mars Volta,https://www.ticketmaster.ca/the-mars-volta-toronto-ontario-11-11-2025/event/10006289C24F30E5,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Rock,Alternative Rock,,,,History,Toronto,ON,CA,43.66684147,-79.31351149,ticketmaster,,2025-11-12 00:00:00+00:00,
1A8ZkaEGkdZFe9e,Andrew Cushin,https://www.ticketmaster.ca/andrew-cushin-toronto-ontario-11-11-2025/event/10006267C02025C2,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Rock,Pop,,,,The Drake Hotel,Toronto,ON,CA,43.64310780,-79.42464570,ticketmaster,,2025-11-12 00:00:00+00:00,
1AvZZbPGkljGK5r,SABRINA CARPENTER: SHORT N' SWEET TOUR,https://www.ticketmaster.ca/sabrina-carpenter-short-n-sweet-tour-toronto-ontario-11-11-2025/event/1000625ADC3132DE,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Pop,Pop,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-12 00:00:00+00:00,
1k7Zv-OzGA23YmJ,Knightwood Derby Championship  & CDI 3*-W Dressage Freestyle ,https://www.ticketmaster.ca/knightwood-derby-championship-cdi-3w-dressage-toronto-ontario-11-11-2025/event/100061838F4B0BA6,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Sports,Equestrian,Equestrian,,,,Coca-Cola Coliseum,Toronto,ON,CA,43.63509680,-79.41572430,ticketmaster,,2025-11-12 00:00:00+00:00,
17G8vxG62QkEvIN,Montreal Canadiens vs. Los Angeles Kings,https://www.ticketmaster.ca/montreal-canadiens-vs-los-angeles-kings-montreal-quebec-11-11-2025/event/310062F6869C1A23,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Sports,Hockey,NHL,,,,Centre Bell,Montreal,QC,CA,45.49612900,-73.57047200,ticketmaster,,2025-11-12 00:00:00+00:00,
1Ae0ZbwGkIdRsQk,"Chilliwack - Gone, Gone, Gone, Farewell To Friends Tour",https://www.ticketweb.ca/event/chilliwack-gone-gone-the-bronson-tickets/14552683?REFERRAL_ID=tmfeed,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Music,Rock,Pop,,,,The Bronson,Ottawa,ON,CA,45.41339140,-75.70662940,ticketmaster,,2025-11-12 00:00:00+00:00,
1kG8vNv_GAuw3vx,Ottawa Senators vs. Dallas Stars,https://www.ticketmaster.ca/ottawa-senators-vs-dallas-stars-kanata-ontario-11-11-2025/event/310063059DC92062,2025-11-12T00:00:00Z,2025-11-11,19:00:00,Sports,Hockey,NHL,,,,Canadian Tire Centre,Kanata,ON,CA,45.2965202,-75.9271956,ticketmaster,,2025-11-12 00:00:00+00:00,
LvZ18Q8CtEtcAa8ZvoP9a,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-12T00:10:00Z,2025-11-11,19:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-12 00:10:00+00:00,
177ZvxG62dJwA5t,Music TORONTO: Michelle Cann,https://www.ticketmaster.ca/music-toronto-michelle-cann-toronto-ontario-11-11-2025/event/100062F0E6C852E9,2025-11-12T00:30:00Z,2025-11-11,19:30:00,Arts & Theatre,Classical,Classical/Vocal,,,,Jane Mallett Theatre,Toronto,ON,CA,43.64703840,-79.37545850,ticketmaster,,2025-11-12 00:30:00+00:00,
LvZ18Q82j9RD73OZvOUdx,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-12T00:30:00Z,2025-11-11,19:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-12 00:30:00+00:00,
